,time,CHP-86FI1260.PV,CHP-88.FI2050.pv,CHP-MKA10CE010.PV,Meteo.Ta.pv
91,2020-04-01,7319.858993062757,70946.03256460755,23.570955552690215,-2.373438429629859
92,2020-04-02,6916.031616425325,71418.03732538255,21.92092980231647,0.7055040117553002
93,2020-04-03,6935.194302721467,69587.94305891253,22.076409949311994,0.4471495063614862
94,2020-04-04,6816.805663672145,69942.18937795112,21.62344392040317,1.493722334219765
95,2020-04-05,6980.3063565701505,72688.4069247769,22.193498353396826,0.9056219402899889
96,2020-04-06,7118.003912969302,73639.83021533945,22.672366803765435,0.2796670952237409
97,2020-04-07,7238.5842316817725,71850.94340493603,23.185701174485523,-0.6592050718046106
98,2020-04-08,6720.222040841089,70424.14823242248,21.02066477891482,7.266819750600187
99,2020-04-09,6769.169044324941,70124.65231444545,21.22318681430595,7.039714338181772
100,2020-04-10,6816.6959723853415,71607.56911919477,21.504696471482706,5.272682544870378
101,2020-04-11,7030.503248658727,73912.53095606074,22.39984900605976,2.0030972107677925
102,2020-04-12,7142.37682486048,73201.82625071281,22.719996811515244,0.8057477854938071
103,2020-04-13,7071.474961612804,69816.90970717721,22.525991653818547,0.5870339376507745
104,2020-04-14,6821.83050582821,69735.67321402235,21.49078271631892,4.112505714205809
105,2020-04-15,6978.805119974322,70395.01729116878,22.206193611397502,0.10286175809855873
106,2020-04-16,6995.453890723335,71859.20046039508,22.214617387346227,-0.10740063098302387
107,2020-04-17,6838.423838299532,70944.99568838601,21.622727582230784,2.7335491809984274
108,2020-04-18,6933.453971615701,71071.68309472436,21.969974937143174,1.8127963781205676
109,2020-04-19,7001.592160198768,72434.75163128064,22.22949235394522,2.055599878752782
110,2020-04-20,7065.999119992263,72003.78158478998,22.39553338830364,3.611381946897873
111,2020-04-21,6942.366259112721,72764.37332585138,21.881372058145878,5.799481346705083
112,2020-04-22,6905.914070653107,72469.44123853397,21.7236825765505,7.479015982137322
113,2020-04-23,6990.2969887217205,72559.70567907016,22.081325301115836,5.985608814136269
114,2020-04-24,6980.647848018597,70904.80292837913,22.122812113535577,4.630968812760724
115,2020-04-25,6948.339689183707,71922.11793061544,22.08567672435672,3.343075990573304
116,2020-04-26,6990.037779532375,71619.86439265615,22.172805140228988,1.9237589925377352
117,2020-04-27,6853.625215228189,71877.08648828843,21.600243654818776,3.4354199268673478
118,2020-04-28,7002.901335637368,71855.5595412911,22.24867371856821,3.1636924305201313
119,2020-04-29,6954.285413795004,70342.60714040668,22.061379540168627,3.2348584685691297
120,2020-04-30,7125.14538210654,70723.1585067993,22.76937756465376,1.619455953961288
121,2020-05-01,7137.932162640507,71804.08506226703,22.764052953676384,1.8470359825137914
122,2020-05-02,6981.4326913157365,69560.9073409176,22.073923209641038,3.6116284529461242
123,2020-05-03,6600.370294140994,68581.66469529524,20.57764862894729,8.830875296772183
124,2020-05-04,6535.878883795938,69141.53659784727,20.20060276971704,9.756783799108007
125,2020-05-05,6746.329790971778,69836.58447170137,21.02606767910524,7.740003261954756
126,2020-05-06,6682.17391661522,70252.76861469456,20.846996674243062,9.762909026828536
127,2020-05-07,6530.382334935534,71045.35945077383,20.276879310205192,10.714418353008565
128,2020-05-08,6686.039411850235,68960.93155780033,20.920986873542148,8.24462562914452
129,2020-05-09,6710.245562690364,69173.84754670892,20.987585017872306,8.033184593519955
130,2020-05-10,6633.238986185436,68342.00134583139,20.66720261857662,8.656802900158858
131,2020-05-11,6677.343952759398,68771.3530089137,20.89148482219751,8.534367375083804
132,2020-05-12,6557.802976374295,67770.67025754128,20.393222310653936,8.44566623594976
133,2020-05-13,6801.7177214875965,71375.02302984017,21.373564577770754,4.518032601920896
134,2020-05-14,6797.454565041226,70517.55204741405,21.43115801008548,5.505379999750134
135,2020-05-15,6830.204811058083,70544.91016996841,21.4817729953454,4.526177603252139
136,2020-05-16,6854.864720542267,69909.2812102183,21.6283951072947,3.6765459902217352
137,2020-05-17,6800.311648633748,69295.56549267242,21.404532455879423,3.6708695688726602
138,2020-05-18,6637.109035741309,71059.50589571528,20.69785393294154,5.902326039240927
139,2020-05-19,6003.1829648088615,75122.32017499312,18.603477221859862,6.045820373476428
140,2020-05-20,3497.0351550793557,89850.25753117417,10.64347913641908,7.210763534944797
141,2020-05-21,7016.44458187343,72310.63606615293,22.419476725782708,6.441363837930849
142,2020-05-22,7005.027053840439,72592.11373864082,22.282156613092937,6.929549879125962
143,2020-05-23,6951.071749209451,72087.62738809374,22.04321264813663,9.27502098953894
144,2020-05-24,6768.3071861974395,71215.92351642663,21.279685762152205,10.829770657150924
145,2020-05-25,6758.553496862215,69010.64398685412,21.27702908731878,11.130051160409563
146,2020-05-26,6711.900881498579,69228.93905875648,21.080603761504378,12.764037362918186
147,2020-05-27,6527.576935142326,68950.92871059562,20.299664918508658,15.764718496815831
148,2020-05-28,6414.5657241006165,68524.25715828547,19.776333183561785,16.409864929815388
149,2020-05-29,6672.262539929726,68951.58400942817,20.85981220996036,13.560450335569309
150,2020-05-30,6699.07274943061,74998.5005822627,21.07857688182878,13.326439881800178
151,2020-05-31,6339.487599914335,71349.37379113096,19.631790020206807,13.997046221404787
159,2020-06-08,6717.828855328411,70981.32579344453,21.628364002590473,15.068275347260208
160,2020-06-09,6797.2176059131025,67583.75572639843,21.777911659072753,17.427039664080375
161,2020-06-10,6767.789181918531,66616.22124453513,21.496750886962378,18.095883801157637
162,2020-06-11,6834.091282908241,66145.42778649976,21.947301990609002,16.952906987662562
163,2020-06-12,6950.382219201075,66373.28021615412,22.446546887072074,15.231144659989484
164,2020-06-13,6832.707868930137,66740.99020995513,21.91619812181366,16.630064785497378
165,2020-06-14,6674.757597582056,67297.47601796538,21.277709273562234,17.66520170911056
166,2020-06-15,6728.968079938463,66887.2850678294,21.453669227235302,18.140914689603743
167,2020-06-16,6500.3460279177325,68793.15691732675,20.415595526505165,20.166658603794705
168,2020-06-17,6237.387356626583,71684.0,19.237746032176318,22.93333860733968
169,2020-06-18,6619.129815374588,71684.0,20.783513461749592,20.567935153468273
170,2020-06-19,6663.533307844823,71684.0,20.95258930974063,20.220028128443793
171,2020-06-20,6637.262974294326,68538.03258918648,20.868925839770164,19.872075895294017
172,2020-06-21,6869.1752575993305,60504.70964327054,22.04819106681018,15.711631754361836
173,2020-06-22,6911.235293805191,60408.06873058961,22.21769342875292,15.253349389129825
174,2020-06-23,6718.19392939321,60048.34375676178,21.244389580703718,17.736352629584058
175,2020-06-24,6307.231815672394,60120.99046208635,19.41279659933683,20.846280523689238
176,2020-06-25,5749.012864610704,61701.24725843656,16.671919943950215,23.85325781408916
177,2020-06-26,5387.688058531879,63561.17551789691,15.063841392251359,24.946338223034626
178,2020-06-27,5274.138558653205,63648.723050394896,14.58006157435286,24.678444285774766
179,2020-06-28,5600.829261734255,60696.92434790971,16.13319333184383,22.903158022620733
180,2020-06-29,6392.733500979045,60086.99658779207,19.77378201813793,17.380713253720927
181,2020-06-30,6435.367533463942,60885.7297947413,19.966228466047266,16.04727344613237
182,2020-07-01,6402.283315301691,61088.0300967701,20.016921078962675,15.079875549151057
183,2020-07-02,6384.7604714532945,61891.08500795679,19.929298825930516,15.115833978741627
184,2020-07-03,6293.214584235121,61541.250534869556,19.3733420111208,15.738644529903041
185,2020-07-04,3133.5406746045624,79286.71211133552,10.244819893122447,16.750213472130635
186,2020-07-05,6555.985024201614,62878.26174910411,20.41683742240516,15.139985098255654
187,2020-07-06,6484.629390675773,61557.81499936709,20.135882787680607,15.598982633904738
188,2020-07-07,6331.003065922164,61444.17073570585,19.60757873469714,16.67543761979253
189,2020-07-08,6494.106493557491,61653.07587128349,20.173879112010003,15.20619230761489
190,2020-07-09,6570.799539943049,61972.35485325215,20.355408114064403,14.84340541677194
191,2020-07-10,6571.68707100181,61842.828803924844,20.343585398556034,14.537745734518577
192,2020-07-11,6485.238599736311,62168.04677442384,20.04746487544912,14.813153972402528
193,2020-07-12,6535.355030897569,61739.43623518626,20.48640526528932,13.869801520659967
194,2020-07-13,6409.960773240285,61563.52654815472,19.81609744755922,15.277632950561324
195,2020-07-14,6402.068753818928,61105.704499139996,19.710342337565525,15.16322783998721
196,2020-07-15,6311.345716438632,61312.34948471215,19.316186814030477,15.04076218873333
197,2020-07-16,6313.051807062402,60878.003591530345,19.374405305977874,16.33042535510692
198,2020-07-17,5792.759487154322,64524.30346666234,17.601963034779214,18.812954160230326
199,2020-07-18,6223.207627997728,60863.103923050185,18.859706422506804,18.737783225728858
200,2020-07-19,5869.752555561805,61165.00084308209,17.239080734582274,21.739657162223196
201,2020-07-20,5793.064016050326,61284.436437579636,16.874934586068015,21.597034128709133
202,2020-07-21,5869.46163013417,62279.308904258534,17.183032194235082,21.66238666322212
203,2020-07-22,6023.803983132593,60373.00688230398,17.891902590010446,19.779237776917256
204,2020-07-23,4039.855043708484,73848.62677258613,12.062975207264147,16.514747865221594
205,2020-07-24,6848.780197794108,61068.675580073395,21.554878813115884,13.313427657322112
206,2020-07-25,6893.3112308316,61214.21738764453,21.74484107592163,13.133039182444724
207,2020-07-26,6946.423141761822,60871.211663791226,21.9535744709276,13.520548014063149
208,2020-07-27,6885.033439190252,60230.17274127751,21.358026144862244,16.922615646892698
209,2020-07-28,6792.791238429803,60773.30108386325,20.975575699573305,18.299773543396704
210,2020-07-29,6864.392675783355,60397.72820874163,21.422986673152526,17.385024072001425
211,2020-07-30,6837.070728965327,62651.38264083055,21.393591151384697,16.884426828274876
212,2020-07-31,6831.046270035853,68603.45564999747,21.512472560816047,15.286348125102204
213,2020-08-01,6917.926427305654,60787.343948515554,21.91450668805983,14.904532675667792
214,2020-08-02,6980.015049992617,61219.37828044494,22.07039786004626,14.79978668262241
215,2020-08-03,6944.990009588094,61432.216158175346,21.81301395659289,14.107194959603374
216,2020-08-04,6802.285788909489,61263.86554124975,21.113754440708547,16.05071484861869
217,2020-08-05,6880.80805741995,62015.82416981909,21.42094292014507,15.641075970497777
218,2020-08-06,6813.242263633582,60819.192664073984,21.02725334976456,17.292102818000348
219,2020-08-07,6764.632640649784,60635.12443063564,20.815495471930785,17.101457456466687
220,2020-08-08,6650.133440897344,61065.301323890584,20.267537714797736,19.012774829962165
221,2020-08-09,6173.781933688657,61701.06337605075,18.37316421603962,21.393452722481946
222,2020-08-10,6211.299747736374,60599.044247087404,18.443411673992888,22.811085023136197
223,2020-08-11,6777.327054445196,60452.42918410624,20.946379796227806,17.260304279712543
224,2020-08-12,6988.0414663283955,60374.34948382751,22.026782915867315,13.820392740443564
225,2020-08-13,7011.798236860618,60724.847395479184,21.95939632008019,13.631316965605269
226,2020-08-14,5237.741477248951,72574.62754729891,15.918214993881133,14.09528733083047
227,2020-08-15,6906.619913317516,61352.96130590153,21.425548222749608,14.99127395130739
228,2020-08-16,6355.37026785384,61928.47817118466,19.140585622259227,18.676460926989016
229,2020-08-17,6424.314593738783,62460.509963044766,19.405078604916156,17.98005952362325
230,2020-08-18,6758.648067253015,62306.94313761234,20.829710637611676,14.754417013999436
231,2020-08-19,6640.3682596472045,62474.225892760245,20.410715640040248,15.023666318420693
232,2020-08-20,6465.370610708048,63378.557488775485,19.654492105531613,16.391341797539283
233,2020-08-21,6174.406979629752,64107.758076946615,18.249879499080514,17.850765213981102
234,2020-08-22,5955.371389758363,64158.4754826514,17.169349636872912,19.055829548427322
235,2020-08-23,6548.374631046588,64599.19771241779,19.77491743593069,17.718576797233403
236,2020-08-24,6338.985064911798,63062.286262243004,19.062442326119683,18.351847110553233
237,2020-08-25,6410.569240100292,62860.086858578834,19.344056075230295,16.791639824211543
238,2020-08-26,6676.714272938864,61399.27085713135,20.386752548162292,14.520286524988697
239,2020-08-27,6392.906546016365,62158.46022634129,19.338224596664908,14.623021757422979
240,2020-08-28,6786.152314211063,61041.44317264964,21.002717832214895,12.76885316444272
241,2020-08-29,6511.842083250111,61665.45231334867,19.97837711384134,12.951441116791306
242,2020-08-30,5990.289793770959,63433.68815005755,17.72809766160543,14.272447537268546
243,2020-08-31,6327.490431748152,63035.01669409741,19.44701087051162,12.444867447289889
244,2020-09-01,3966.7908298743314,76127.87156147964,12.140014136666954,11.26091179345295
250,2020-09-07,6914.7695522437025,76451.74328498983,21.622983764960676,13.917199759044088
251,2020-09-08,5126.00530532102,72791.9979699259,15.909454164306918,13.050882921635305
252,2020-09-09,7089.388529008522,63189.255597626005,22.35289425116976,11.84240454524739
253,2020-09-10,7052.7885455748465,62564.9055288199,22.150417636923535,12.34406998918678
254,2020-09-11,6937.719946748228,61461.81380233775,21.92344385786799,11.308476579769302
255,2020-09-12,7071.832252284647,62544.61539190658,22.217085890985878,11.100888535484712
256,2020-09-13,7074.307544245459,63751.94919454804,22.120169457928096,11.933734729590082
257,2020-09-14,6938.895331653225,62248.85051062502,21.573800233396224,12.56445094079678
258,2020-09-15,6787.742744987388,62332.49656518849,20.969964105268968,11.97437115636823
259,2020-09-16,6961.95251529194,61954.4646113216,21.611136053252025,10.938383403581028
260,2020-09-17,7003.091961614801,62803.450431021694,21.773138912014268,10.501821417240965
261,2020-09-18,7029.05087122929,63152.08376164933,22.158983813323857,8.39853358404899
262,2020-09-19,7086.365304955353,63456.83634853419,22.307474477934296,8.916573305928189
263,2020-09-20,6894.566122390153,63076.686971873256,21.35488857673241,10.419061544748761
264,2020-09-21,6892.6485904209285,63683.311803021774,21.3117417619752,9.85963089952912
265,2020-09-22,6658.844723831755,63447.17093501592,20.210552356406513,11.94181582779629
266,2020-09-23,6448.196318699814,63298.431112698214,19.238126077838434,13.386944215307599
267,2020-09-24,6537.409622952448,64746.97905243113,19.661055771162577,12.82344598630531
268,2020-09-25,6260.685342916877,63709.044783163896,18.499161438185535,16.133608635658675
269,2020-09-26,6501.190947343631,62972.81600614761,19.490591370138457,14.426585724804125
270,2020-09-27,6361.195403181424,62690.73911899903,18.9940312112958,14.546988641260633
271,2020-09-28,6622.280351214057,61364.16195348958,19.984146614203024,13.829847565686263
272,2020-09-29,6780.488818847441,60896.237535289954,20.69258381328259,12.006924174977046
273,2020-09-30,6979.073827046007,61107.38132393955,21.50703957939154,9.853523221932578
274,2020-10-01,6979.572338184678,61593.21197483852,21.369803050299332,11.116354394349235
275,2020-10-02,7030.476163517694,61865.22392791494,21.686047641324837,10.265633913941393
276,2020-10-03,6989.58428289338,61658.00871272983,21.502503510960864,10.561406870833052
277,2020-10-04,6968.056714779145,61672.614827772035,21.402963155118563,11.50211981181114
278,2020-10-05,6948.268109079292,61346.18924888065,21.395474924765317,11.398782530661512
279,2020-10-06,6821.394232632493,62491.670050279026,20.733447643024565,12.741951766033443
280,2020-10-07,6871.832540276561,62865.512024712996,20.95540513415971,12.053720404090791
281,2020-10-08,6845.28651369484,63804.78088343344,20.77428039020342,12.145443239766777
282,2020-10-09,6909.912575564825,62371.62127551452,21.063506851636376,11.812791118315204
283,2020-10-10,6895.406437410188,62511.31719241242,21.035543875104313,11.669446215627458
284,2020-10-11,6953.702497752056,62049.5557798629,21.27023928849681,10.877292975151676
285,2020-10-12,7027.600670263628,61794.092222046005,21.74647771108082,8.979142321969103
286,2020-10-13,7032.492920261336,62034.33369531987,21.736678515632192,8.977234393193468
287,2020-10-14,7078.350885063374,61984.194313199245,22.00690519612982,7.81489873029578
288,2020-10-15,7204.585748197624,62046.39035967434,22.61186432030249,6.800236312512313
289,2020-10-16,7267.577174346941,62683.01122210382,23.039795983773736,4.562796750797754
290,2020-10-17,7279.2168220357125,62850.74690712706,23.240801240822954,3.254320190357645
291,2020-10-18,7138.947005073297,63297.67054962015,22.60460705939205,3.764947605721373
292,2020-10-19,6998.1392301706555,63534.59398419384,22.138438889510486,4.316675918263752
293,2020-10-20,7114.934765929143,64474.9523224042,22.77504982394059,0.6910150546019879
294,2020-10-21,7280.198239798917,65365.95079084575,23.417572395939278,1.1940725326825006
295,2020-10-22,7236.6180005457545,64312.739182323196,23.178798775180464,0.7979516844572887
296,2020-10-23,7096.50032191912,63593.95025860258,22.416416499499764,4.660495230441694
297,2020-10-24,6949.431542598303,65385.64548384753,21.71845792444258,6.36094696528277
298,2020-10-25,7201.495737486676,64607.82870879127,22.95558584143756,0.8230197689132668
299,2020-10-26,7177.014427926591,65882.8152370204,22.8007816987199,2.318904171350418
300,2020-10-27,7049.8674349217035,64118.69912105224,21.846873990148353,7.347874837244251
301,2020-10-28,6937.125168026187,62964.73625006066,21.248284168295346,9.765565809535225
302,2020-10-29,6917.492056170295,62603.3440944394,21.289473336195567,8.956921712283284
303,2020-10-30,6949.245676083283,62839.50375616162,21.354125455218288,8.863030166334475
304,2020-10-31,6983.175984754354,63935.25525936278,21.46028690871338,8.073721348719118
305,2020-11-01,7261.978845008828,63150.373561586704,22.945900563099215,3.486139486599135
306,2020-11-02,7225.277804973738,62913.27127147541,22.77449247896577,3.5967969423796804
307,2020-11-03,7144.527213106219,62557.89055890186,22.773355985383503,1.8505494709447161
308,2020-11-04,6933.563221087249,62459.15042217989,21.40173536405191,8.877812313705647
309,2020-11-05,7029.471444303293,63813.552374777035,21.776454354222917,7.4130817022227955
310,2020-11-06,7017.3114447984635,62661.94188634411,21.860558580052334,5.371574015754476
311,2020-11-07,6889.1921724936155,63996.375190803,21.19624600371808,7.381293526520714
312,2020-11-08,6815.126154236215,64132.95644190223,20.619582067028766,9.111369562367717
313,2020-11-09,7028.583794139087,65788.74963127564,21.972340767505408,3.9870560644805515
314,2020-11-10,6996.271873242152,63876.59339017218,21.758047705810473,2.7565046473015955
315,2020-11-11,7128.787907739858,65519.379717541626,22.443485262567823,1.5277501510790619
316,2020-11-12,7076.082194814486,66014.22225149894,22.237416621754267,-0.11402835158907153
317,2020-11-13,7073.044108655237,66442.41385965484,21.969739885276045,3.59591874865913
318,2020-11-14,7071.391009280679,65124.52469780316,22.083926028398032,2.81004079128024
319,2020-11-15,7049.382008709617,64775.57184828617,22.278126840709685,-0.4555600378613812
320,2020-11-16,7051.867444113377,64827.21977570911,22.24800822679043,-0.3155345832412988
321,2020-11-17,7034.922662441051,63900.45179172644,22.172775141475395,0.5589548093994425
322,2020-11-18,6994.303845865136,63293.88929539526,22.0582476704526,1.335907887786796
323,2020-11-19,6874.375108630287,62789.23147660451,21.283368700263587,5.343278220319479
324,2020-11-20,6643.1688559065815,62524.186426753105,20.26060087997238,9.157382836667537
325,2020-11-21,6926.19041869417,66410.17688960524,21.756747843793956,0.1235280481454159
326,2020-11-22,7013.123039636051,64813.06442136612,22.170386101342807,-0.20054661814310115
327,2020-11-23,6840.7573622431955,62513.27881272067,21.236757825089267,3.2840632835826513
328,2020-11-24,6854.613361947589,63103.58376221851,21.246055297475475,3.283898730897677
329,2020-11-25,6899.377713546866,66844.39146650644,21.525135016257565,1.1211870268893371
330,2020-11-26,7017.2206852294075,66376.51091437734,22.219107119792643,-1.635451633333432
331,2020-11-27,6848.959978608467,66005.6242142471,21.181791196043985,3.255085373286521
332,2020-11-28,6949.007684876655,67399.11531373239,21.951595404942708,-0.22089549753518806
333,2020-11-29,7057.252352774562,67375.81753952181,22.261049102246183,-0.2931197210180879
334,2020-11-30,7057.309758345842,67391.58940068571,22.271061703084943,-0.7017754617575149
335,2020-12-01,6992.180039817206,65175.916937529866,22.005437796482266,-0.30785378517854695
336,2020-12-02,6951.091931359061,64445.31940143922,21.836325655348524,0.8537266339024973
337,2020-12-03,7021.663833826359,65011.579804736975,21.98013923697101,1.817605955056622
338,2020-12-04,6954.1752203780525,64980.714434276444,21.915254330129965,-2.168867690339031
339,2020-12-05,7032.701945338922,63732.11336554947,22.22855062541868,-1.5723200175200625
340,2020-12-06,6981.404670517276,64358.52985604081,21.924806368681814,1.176716590822983
341,2020-12-07,7024.4757924419755,64342.60544173414,22.049932256701513,2.142602798879791
342,2020-12-08,7220.329854978713,63387.14700306416,23.052925611665326,-0.9623972829746117
343,2020-12-09,7408.122546549988,63567.1449564645,23.86620269492728,-4.953080139876784
344,2020-12-10,7497.366047728118,63339.75770228003,24.214058240569848,-5.303250624737317
345,2020-12-11,7521.773064937728,64168.83954777144,24.293024480484267,-7.048266898476745
