time,level,level_2,air_flow,air_flow_2,brightness
2021-09-28 12:00:00,69.10105128464875,62.50423950001045,17.355603008159886,729.7923582924736,104.84666646321617
2021-09-28 16:00:00,68.81907441792664,61.97981878739816,17.211544574041845,751.3833113564385,105.0000010172526
2021-09-28 20:00:00,69.02868683249862,61.98336144288381,17.217252500095064,751.4739341311985,104.7866668701172
2021-09-29 00:00:00,67.96789701249864,62.34569930765364,17.326778672801122,758.9874070909289,104.89166831970216
2021-09-29 04:00:00,65.59963362746768,60.273302248782585,16.751168479455842,749.318856853909,104.90250040690104
2021-09-29 08:00:00,61.9819716029697,60.36641952097416,17.228646621225227,782.7862860361735,104.98666734695436
2021-09-29 12:00:00,72.84260273774466,58.59721262587441,16.526981124562077,790.4526954650879,105.20416517257692
2021-09-29 16:00:00,75.06754390619419,52.94663463499811,15.777649062693628,817.7938954883151,105.20333264668784
2021-09-29 20:00:00,75.35806011932867,52.80562477178044,15.134899302698855,824.4099275800917,105.00666640599567
2021-09-30 00:00:00,70.72951401604547,51.0252100710917,14.629938288519089,800.692593744066,105.05583432515462
2021-09-30 04:00:00,71.30629760887888,53.70250902750276,14.935215257418651,784.7166433970134,104.93791729609173
2021-09-30 08:00:00,72.80397726319454,53.16872576740053,15.049738609011657,807.1002597173054,104.99833265940347
2021-09-30 12:00:00,74.17899805351539,51.26019177065955,15.030308696302974,807.3619457032945,104.95250072479249
2021-09-30 16:00:00,73.55038649241129,52.59541455043687,15.107186858945022,804.671210055881,105.06000086466472
2021-09-30 20:00:00,75.27570704883999,50.08151761558321,15.14318417312521,822.9529857635498,104.94874979654948
2021-10-01 00:00:00,72.17352776262496,49.867929892186766,14.834885897942716,809.0597426308526,104.82499882380168
2021-10-01 04:00:00,69.63857931693396,52.48273028223603,14.776861215669705,803.1506197611491,104.73541539510092
2021-10-01 08:00:00,67.1385008904669,52.85219250652525,14.9422154448955,784.7555345111423,104.90500030517578
2021-10-01 12:00:00,68.99645968543159,51.58868134737015,15.520342829053824,805.6731184429592,108.06666720708212
2021-10-01 16:00:00,65.64228431383769,52.286168328391184,14.579692058249307,798.9935138702392,110.5274995803833
2021-10-01 20:00:00,68.13286849657695,52.46246971686681,14.924701724443,798.8635962380304,110.0966664950053
2021-10-02 00:00:00,68.06890781682635,52.92884978188409,15.00620992445047,793.1209048377143,108.34208335876464
2021-10-02 04:00:00,68.10744747358656,50.112165275768,14.836666195797571,798.6804734547933,105.11833368937174
2021-10-02 08:00:00,67.03761548201243,49.67425373333472,14.749654496545952,793.9179261949328,104.70416685740152
2021-10-02 12:00:00,68.77633011738459,50.774633134471046,15.32406243037437,787.7075732760959,104.68333444595336
2021-10-02 16:00:00,65.32858458459377,52.73939913193385,15.222700039445352,765.9813410229153,105.13124901453654
2021-10-02 20:00:00,61.48069327572981,57.38666510105133,16.197591515167108,753.28244972229,105.03833376566568
2021-10-03 00:00:00,67.60150436560313,60.70367064961681,17.02971642091046,770.0644827100966,105.03833376566568
2021-10-03 04:00:00,71.94206951922841,57.01838559221339,15.972709864337224,774.6171073065864,104.87666753133138
2021-10-03 08:00:00,70.96218209399117,58.60493111107085,16.287844615734965,781.4998189926148,104.89500096638996
2021-10-03 12:00:00,68.55006063845423,58.056549702485405,16.13599028994289,761.9862058215671,104.95125074386596
2021-10-03 16:00:00,62.66249473757214,62.55149002525542,17.378715836081977,745.3694424099392,104.89916699727377
2021-10-03 20:00:00,64.35254346927007,59.54725153711107,16.561314607174307,739.695254389445,104.88333326975504
2021-10-04 00:00:00,65.62166455586751,62.84245024522146,17.46247104844929,732.9354203118219,105.3470822652181
2021-10-04 04:00:00,70.78470106654697,58.0702184619727,16.291702567280076,784.9519925223457,105.10833358764648
2021-10-04 08:00:00,70.57522044181823,59.34655881104646,16.486425813039144,777.9349157333374,105.03333282470705
2021-10-04 12:00:00,70.91445465050047,58.03577336735196,16.20184514451479,789.9404128816393,107.27291711171468
2021-10-04 16:00:00,67.98933798377476,52.66744410594304,14.988635640984455,834.5313481224907,110.04499966303509
2021-10-04 20:00:00,70.71354422569274,47.80550240543153,13.897936977397125,813.2202551311917,107.21333249409992
2021-10-05 00:00:00,75.30565897888607,45.75555187066396,14.077546275912413,828.8994902716743,104.69916667938232
2021-10-05 04:00:00,72.25198484473758,50.98756842283377,14.38882141029582,777.3749819861519,104.8362511952718
2021-10-05 08:00:00,64.25963655961884,49.9774632529666,14.007666275832833,588.7065946684943,105.0583340326945
2021-10-05 12:00:00,72.21384884185261,51.13062110212114,15.032451326681509,814.9067853079902,105.06791690190632
2021-10-05 16:00:00,71.8258534875181,48.947537936104666,14.524843825049423,819.9150282118055,104.8716657002767
2021-10-05 20:00:00,71.12524417241414,50.25959432654911,14.810307021682297,797.5086085849338,104.65999857584636
2021-10-06 00:00:00,70.39319374693764,49.65130842574919,14.620083991321543,795.8270161310832,105.48583221435548
2021-10-06 04:00:00,72.70754301812914,48.64989281049883,15.233838283626891,806.2575313780043,104.62708307902018
2021-10-06 08:00:00,71.07067304107878,47.16663996511036,15.27055235147358,826.2346981048584,105.2808331489563
2021-10-06 12:00:00,69.73901538067393,48.21133681005902,15.104999019446828,800.9184480667114,104.87708311080932
2021-10-06 16:00:00,71.0341791883663,47.50512973401282,15.304266968287092,808.5541525734795,104.94583314259847
2021-10-06 20:00:00,68.72126825893368,49.352951606776976,15.239651636958245,792.7941280788846,104.83624900182087
2021-10-07 00:00:00,69.05437121325069,53.96575466924244,15.649424130827692,780.2987615585328,104.87166703542074
2021-10-07 04:00:00,69.1692495473226,51.65672390063604,15.139821502001972,793.7840847439236,104.806667582194
2021-10-07 08:00:00,69.81268254107898,52.4404494980971,15.063380871747858,806.6401409361098,105.43333479563395
2021-10-07 12:00:00,66.33750655849775,51.9155839158429,15.01647929364657,798.0704002804226,104.88666483561198
2021-10-07 16:00:00,65.99023905065324,52.97744111484951,15.069486574166351,789.8539926740858,105.06458384195965
2021-10-07 20:00:00,65.51901423533758,52.839023775524566,15.065211270389346,776.1727283053928,104.8825003306071
2021-10-08 00:00:00,63.899622186024985,52.29694639146328,14.778739686730464,794.4885659747654,104.82583287556966
2021-10-08 04:00:00,65.32557959953944,53.97956108417776,15.004137773930507,781.4673291736179,104.85250123341878
2021-10-08 08:00:00,65.86582671801249,54.72598303291533,15.219220223170126,778.8495978885227,104.74166609446208
2021-10-08 12:00:00,69.16908499532276,53.26282372408443,15.576228934135033,793.617261950175,105.51958332061768
2021-10-08 16:00:00,72.39729876783159,53.3318922566043,15.50469634995452,805.4114254633586,107.89166577657063
2021-10-08 20:00:00,71.05252062532637,53.42015591462453,15.288627467130096,803.5193703333537,107.2312479654948
2021-10-09 00:00:00,67.813043217659,51.112291962570616,14.75947711268759,788.8477858013576,106.98500022888184
2021-10-09 04:00:00,67.1315984222624,51.97152339087592,14.455419613159185,784.3409587860108,107.21083437601725
2021-10-09 08:00:00,68.38262834548951,53.17262905306286,14.777387582632176,771.8671728558011,106.27583357493084
2021-10-09 12:00:00,64.67324716515012,57.0541498431453,15.852936393450628,766.80270269182,104.7308338801066
2021-10-09 16:00:00,63.461341978444,58.782984820118656,16.330009739763206,782.2915132734511,104.91874974568684
2021-10-09 20:00:00,64.76933583153618,58.130858015020685,16.202962179206036,759.0481539620293,104.83499959309896
2021-10-10 00:00:00,67.84268477625317,54.284337708354,15.095117108854982,758.2714314778646,104.92750072479248
2021-10-10 04:00:00,67.38607676514873,55.98092568715413,15.5559316448481,787.3996263080173,105.00458326339722
2021-10-10 08:00:00,69.94832431387017,53.26814186970393,14.807545916962903,765.7150152842204,105.19125153223672
2021-10-10 12:00:00,64.1819184674157,62.88634416792128,17.466573809147484,744.5369199117025,105.03791608810424
2021-10-10 16:00:00,66.30855553944906,60.63818464676539,16.849320007363954,773.2893805185954,105.1579153696696
2021-10-10 20:00:00,64.99735909170575,61.63016758892271,17.12023943298393,733.494181505839,105.1475017229716
2021-10-11 00:00:00,67.89371745851305,59.99841173092524,16.956123484991217,790.9009280098809,105.40083484649658
2021-10-11 04:00:00,69.4236355834537,56.02104025151994,16.01153183932973,794.553569814894,105.16499916712444
2021-10-11 08:00:00,74.25095256699456,53.90061705244912,15.218151518145357,783.7771036783854,105.08333206176758
2021-10-11 12:00:00,70.7060804883639,53.15199136071735,14.8964619694616,785.8756942537095,105.15624984105428
2021-10-11 16:00:00,64.72005983679384,53.54081705190517,15.788224400173537,808.6136617872451,105.14249782562256
2021-10-11 20:00:00,58.20979941995056,56.50855962523708,15.946013989433924,796.8871415244208,105.34125022888183
2021-10-12 00:00:00,71.23849059475793,55.75855673816469,15.4920843078267,798.3651262071397,105.42708339691164
2021-10-12 04:00:00,72.0346773505211,54.7037286986245,15.201686077151034,801.174432987637,105.18458353678383
2021-10-12 08:00:00,73.53146232035425,53.92702516092194,15.481411709244124,808.0164167404175,105.23041588465372
2021-10-12 12:00:00,61.63678900996844,52.15782508916325,14.646089162918082,810.2988209618462,106.87458407084146
2021-10-12 16:00:00,68.35743952239001,49.06376184180931,14.326233545097487,827.1614545822143,108.23499917984007
2021-10-12 20:00:00,64.8759969552358,49.42688541125368,13.90254166299546,799.6443937937419,106.07333224614462
2021-10-13 00:00:00,66.43453375851666,49.599092935853534,14.232366316191577,799.4364650514391,104.95624895095824
2021-10-13 04:00:00,66.73683261473974,52.93972738881906,14.713492906838656,781.8828311496311,104.82875156402588
2021-10-13 08:00:00,68.44586207381,52.91200705512806,15.014727587879651,799.2265126334296,104.90041818618776
2021-10-13 12:00:00,65.7794897975745,50.96680973326718,14.783832915576676,791.0022092607286,104.94208316802978
2021-10-13 16:00:00,67.83844900131226,53.527941506880296,15.116274858134474,789.5595770306057,105.18333266576133
2021-10-13 20:00:00,67.58684714105394,53.10228878811553,14.976325082165513,775.6365986506145,105.34166803359986
2021-10-14 00:00:00,64.13257673846351,51.63869163499938,14.463945094229263,783.9384324815538,105.21041739781698
2021-10-14 04:00:00,65.80143905348248,51.67289264228609,14.622882478278925,774.5242092980279,105.11250114440918
2021-10-14 08:00:00,64.97617773479885,51.64038920534982,14.560459363754113,782.6166563457913,104.805832417806
2021-10-14 12:00:00,69.16728003554874,47.78650097118484,15.151622441531911,814.3487936867608,104.89541714986166
2021-10-14 16:00:00,70.08169045978123,44.927819291618135,15.29959222447633,847.8913149939643,104.81500129699708
2021-10-14 20:00:00,70.6216845870018,43.77704686668184,15.551847199616688,848.6595199796889,104.84375073115032
2021-10-15 00:00:00,71.22563827391025,43.66091940093924,15.503985933652,859.1836318969727,105.12833350499471
2021-10-15 04:00:00,68.26836170532086,46.19868988637572,14.796511059999466,835.0776898490058,104.80458313624064
2021-10-15 08:00:00,67.31032474570804,50.973144725958505,14.858102348766565,803.8171929889255,105.04458265304564
2021-10-15 12:00:00,67.62659672366249,58.66489910019769,16.299796790227123,768.9206655078464,105.00249996185303
2021-10-15 16:00:00,66.81059619585673,61.85119768910938,17.18205217408319,788.6207920498318,105.2158319791158
2021-10-15 20:00:00,66.33402257495456,61.83166251447466,17.175565395151448,783.369235695733,105.0933331489563
2021-10-16 00:00:00,65.44418653382195,59.75194046232436,16.60371899843216,764.1797679901123,105.0816666285197
2021-10-16 04:00:00,65.56755445798238,58.644254623519046,16.29300231162518,756.8954741160074,105.09875014623006
2021-10-16 08:00:00,66.00604833496942,59.0935988969273,16.423121522296043,765.7023448096381,105.17666514714558
2021-10-16 12:00:00,67.02319158448114,60.62785315116246,16.839048086754,763.4017432318793,107.86375058492024
2021-10-16 16:00:00,68.37400978847786,61.025990562637645,16.949013314667432,754.1530251608955,110.96083393096924
2021-10-16 20:00:00,68.59611447210665,61.01104916466607,16.945273486003675,723.8033236397637,109.3166674931844
2021-10-17 00:00:00,64.98493429952198,60.66041253043546,16.856291611591974,767.4899049123128,105.03458318710328
2021-10-17 04:00:00,66.85869218243494,61.28609924183952,17.019951135756678,792.1085897657606,104.83125015894572
2021-10-17 08:00:00,67.53080761167737,61.04859503640069,17.102685244538282,791.3593244128757,104.53041620254515
2021-10-17 12:00:00,63.86922029919094,55.6517467157046,15.782959015115544,778.7452064090305,106.30083344777424
2021-10-17 16:00:00,66.86764113903045,54.28029645747608,15.193296140653116,763.0966614405314,106.31999934514364
